loop_name,map50
ham-yolo-loop1,0.2082629427130604
ham-yolo-loop2,0.2911520178432972
ham-yolo-loop3,0.3235219249435934
ham-yolo-loop4,0.3424033582036228
ham-yolo-loop5,0.3473225843979541
ham-yolo-loop6,0.3431748765748774
ham-yolo-loop7,0.3569665909550539
ham-yolo-loop8,0.3695327850833568
ham-yolo-loop9,0.31670165919912874
