loop_name,map50
ham-yolo-loop1,0.1877635818002311
ham-yolo-loop2,0.1859457508795354
ham-yolo-loop3,0.269707119765717
ham-yolo-loop4,0.2866487322511375
ham-yolo-loop5,0.2651220057113301
ham-yolo-loop6,0.2729832555284007
ham-yolo-loop7,0.2850998555397548
ham-yolo-loop8,0.277665598263273
ham-yolo-loop9,0.28294608766871804
